source	target	value
142	354	0.0694160077379169
142	358	0.06791530624684303
142	365	0.07448325602248143
143	157	0.05259467020451824
143	164	0.05456714077609653
143	185	0.04573963234751573
143	212	0.07579731677091464
143	225	0.06316106647386073
143	245	0.06839851152934481
143	276	0.06760053440543354
143	286	0.07224708276466532
143	334	0.07358632767311264
143	341	0.0627112863492541
143	355	0.0638612261119181
144	151	0.07409022727257261
144	193	0.06530634450249202
144	213	0.06556845731742043
144	219	0.07442780621637816
144	226	0.05280770632057131
144	236	0.0705688543775
145	186	0.076076555991867
146	154	0.04732348971312188
146	161	0.07256058751160246
146	168	0.07361999654544643
146	170	0.07384241578123593
146	188	0.07570872889342242
146	189	0.060581411030606255
146	204	0.0662764113794521
146	215	0.06541810961024615
146	332	0.07440424398000772
146	346	0.06466560611962874
146	353	0.07470182386466484
146	354	0.07099952031560815
146	358	0.07541674237633415
146	365	0.07557482255957905
147	161	0.07115861308310589
147	188	0.07195472058512425
148	323	0.07141221029449658
148	324	0.07298337193409614
148	366	0.07236001642681471
149	163	0.07056509446223574
149	211	0.07450516777656842
149	217	0.06867213544240092
149	224	0.07639220906267069
150	171	0.07264911784538733
150	235	0.057059973519490124
151	158	0.06459012357392149
151	200	0.0759420026454638
151	233	0.07495094869036821
151	356	0.06718392089324036
152	357	0.0831052099005583
154	161	0.06336597582327594
154	168	0.05803786345358891
154	169	0.06370317811899202
154	170	0.057033314489879874
154	183	0.05775220647143988
154	189	0.0525526147496849
154	190	0.07402954346595202
154	197	0.07583974066606798
154	204	0.06803464449242785
154	215	0.05682473109872151
154	332	0.06252435041814221
154	346	0.05227812173067341
154	358	0.07591887328740751
155	163	0.06808817245202095
155	190	0.07559402675437418
155	205	0.07389697629289826
155	211	0.07320990384241459
155	223	0.06836409623138752
155	347	0.058542454850607294
155	352	0.06752646615783812
155	353	0.061446825868284954
155	354	0.061472536521643584
155	358	0.07582442491879854
155	367	0.06772875989114992
156	197	0.07005073504303068
157	164	0.05250682269289622
157	185	0.04492364710356716
157	212	0.07441485503522767
157	223	0.07141663249305885
157	224	0.07352040849640834
157	245	0.06964157100353101
157	276	0.0641015105103484
157	334	0.07318904101813027
157	341	0.05074367246959627
157	355	0.06377549804387815
158	356	0.07090969830302156
159	194	0.1527651237798318
161	167	0.06269313047064565
161	168	0.055968980413820396
161	188	0.06727593144266822
161	189	0.03969199697883774
161	203	0.06757135480809133
161	204	0.0708513719593691
161	332	0.05655205791951573
161	339	0.07003917172989628
161	345	0.07233079920604898
161	346	0.05905484848776586
161	353	0.07482006080561883
161	365	0.07524174304226888
162	353	0.08092268438481362
163	169	0.056174042437446635
163	170	0.06808706566020287
163	190	0.047054779374615455
163	191	0.054424966271437177
163	197	0.07088147925720248
163	205	0.04836547237958192
163	211	0.06583947448344271
163	215	0.06357511254165578
163	216	0.05392860042431232
163	221	0.06522615830314649
163	223	0.06730737253459333
163	224	0.04168058118446941
163	229	0.07486091885360699
163	240	0.07007807921317444
163	245	0.0709387546615093
163	256	0.06435183320502695
163	345	0.05160534560296668
163	346	0.05415296713707149
163	347	0.04754163442537355
163	352	0.04469953752171191
163	353	0.06301886770610426
163	354	0.04615437619804991
163	358	0.0392980223280726
163	359	0.06497326573179442
163	360	0.05828964025505056
163	367	0.04379635142626263
163	368	0.06388837834874143
164	185	0.05257348818161687
164	191	0.07423599528246706
164	192	0.07261538436308573
164	199	0.07133058694308443
164	212	0.0670683069877722
164	245	0.06899736148760476
164	276	0.07311563592463272
164	341	0.058888446207258444
164	355	0.05986867085667196
165	200	0.05666711573880659
166	201	0.07448581627368961
166	331	0.0983015300303798
167	168	0.06978539709257212
167	188	0.06466727010238366
167	189	0.06133168298292891
167	203	0.0630991601717948
168	169	0.07591456574729397
168	189	0.062065816481830176
168	332	0.07026334908814282
168	345	0.07278803902248125
168	346	0.06644757555947348
168	372	0.07372738116208642
169	170	0.0471672794730903
169	188	0.07604237379925614
169	189	0.07046616597557791
169	190	0.04685969882066276
169	191	0.03873101414712058
169	197	0.05716427050923556
169	205	0.07420628065925718
169	215	0.0465482360568914
169	216	0.06959172692430726
169	338	0.07220353025605836
169	345	0.0580608589148631
169	346	0.044698055704700264
169	352	0.06091557685438361
169	354	0.06852252677148137
169	358	0.04378465280783426
169	359	0.07484300569022628
169	360	0.04770987052779217
170	183	0.07437023644763067
170	189	0.07531499004247699
170	190	0.05956118934433743
170	191	0.047851382322391466
170	197	0.05641800326139269
170	215	0.04766829882956287
170	216	0.0740635670266064
170	245	0.0739391099667306
170	333	0.07492319234127459
170	338	0.07357337203062705
170	340	0.07165669177083388
170	345	0.07358411586220696
170	346	0.04874297380716045
170	358	0.06310766960570076
170	360	0.06317821625362643
171	369	0.07083342058304905
172	253	0.08280793332593861
172	342	0.07003091281607243
173	308	0.12056483831499426
174	175	0.051472320586448454
174	323	0.06412938863637291
174	324	0.05916943142047298
174	325	0.07294490778639545
174	366	0.07537045941701252
175	182	0.12268005500810901
175	239	0.22318505647944653
175	324	0.062247569011536635
175	366	0.061440091800740025
176	319	0.07897197850390379
177	295	0.057254428015965614
177	296	0.06348140074994287
177	297	0.06416378607173703
177	298	0.0665516917453768
177	316	0.0557387016833771
177	317	0.07042025004147837
177	318	0.0543096487965792
177	319	0.06851786959950965
177	320	0.07325174915594033
178	207	0.0949367236491013
178	307	0.10951890209161975
179	363	0.07433498201981441
180	267	0.07480278638495723
180	300	0.060763070884824306
180	314	0.06705127170136542
180	343	0.07541138632789712
183	189	0.07177576740498243
184	210	0.0713789346605132
184	224	0.06817368158420835
185	199	0.07046955585848173
185	212	0.07509663644704861
185	225	0.07256717144285643
185	276	0.06250810361223852
185	286	0.06350141279945612
185	334	0.05669341998729292
185	341	0.04593271267309226
185	355	0.03867780261022061
186	206	0.06516673086347666
186	227	0.07457414351690991
186	234	0.06730430023228329
186	321	0.06712634595560797
186	335	0.07480440973899986
186	342	0.07745346565904614
186	363	0.062049860292122436
188	189	0.05786574565802661
188	203	0.06192436920162044
188	324	0.06832794048821857
188	332	0.07541603609738363
188	339	0.05932252160943276
188	346	0.07199615980399106
188	358	0.07395612087647394
188	365	0.06540026260688647
188	366	0.07425151179258087
189	203	0.06786966678921445
189	204	0.0546895786152182
189	205	0.07325026182387917
189	215	0.0755095779510345
189	324	0.07424666292050501
189	332	0.050562951475984205
189	339	0.05601905074811392
189	345	0.07442758930479194
189	346	0.04791407123416691
189	353	0.06563904930825544
189	354	0.07002112815078837
189	358	0.06719312552230366
189	359	0.0728603296971219
189	365	0.07644698229939434
190	191	0.06030425658779054
190	197	0.07108151699590932
190	205	0.07325246114997043
190	211	0.06849678767215113
190	215	0.06387378616048016
190	216	0.07389874291366916
190	223	0.07325553251211737
190	224	0.06411285684694358
190	240	0.07640950357378223
190	245	0.06809937548932658
190	345	0.05503990997318375
190	346	0.05757561664001075
190	347	0.07272735241404384
190	352	0.06072621627191078
190	353	0.07414290986794266
190	354	0.06603568148338428
190	358	0.05556454698857058
190	359	0.07597375551019486
190	360	0.04384509871398726
190	367	0.0742236494139459
191	197	0.05496790712906627
191	205	0.07189826124034858
191	211	0.07271503769547111
191	215	0.045459305842804894
191	216	0.05296390565201653
191	224	0.06833530276814641
191	333	0.06515907389745822
191	340	0.05879528424608989
191	345	0.07115126658786176
191	346	0.05366873960958978
191	352	0.06595843526835572
191	354	0.06560492067878165
191	358	0.05055190771685862
191	360	0.05256592910993123
192	199	0.06927212414632916
192	217	0.07604494022001848
192	355	0.0751382224305041
193	213	0.06097813461368364
193	226	0.0621864436070543
193	236	0.06383981415265522
194	280	0.09689154261160417
195	214	0.07313079228620237
195	338	0.05521923218466951
196	359	0.08236067880701245
197	215	0.05874101163710565
197	346	0.07059358998792999
197	358	0.0717583638548
197	360	0.06635893093953067
198	203	0.07545680927244662
198	214	0.06275043556270915
198	332	0.0740215864753878
198	339	0.07596471202264028
198	345	0.0703727018185411
198	346	0.07026818358277805
198	353	0.05846646013691505
198	354	0.059536832511108397
198	358	0.07629217631104328
199	212	0.07381796139806315
199	286	0.06006768604736705
199	355	0.07108056849382507
200	328	0.0753470418861887
201	220	0.05290209033051072
202	285	0.12735674818316345
203	339	0.06349507121246811
203	359	0.06792098614673259
203	372	0.07160725408060553
204	332	0.05709364294494495
204	333	0.07425857096905272
204	339	0.06832850161237154
204	346	0.06390401152585089
204	354	0.07631805783740438
205	216	0.0654311859638842
205	223	0.0741289069420923
205	224	0.057253706627390835
205	256	0.06826277061403126
205	339	0.06916436320910566
205	345	0.0653300370170381
205	346	0.061379821393420964
205	347	0.05617411195189466
205	352	0.05807315205815406
205	353	0.05375558890818961
205	354	0.052651242094761325
205	358	0.057462776265970614
205	359	0.07284545358631986
205	367	0.05491894294385049
205	368	0.06709181673409749
206	363	0.04369025610231575
207	209	0.09458679799222744
207	315	0.07171519065698899
207	350	0.07588881091853696
207	364	0.06948349550639091
208	319	0.06015170827839505
211	223	0.05682624638903878
211	224	0.06490596348978038
211	245	0.07490758573210907
211	333	0.07073617100002198
211	347	0.07288054122173068
211	352	0.05454134506863836
211	354	0.0737255038090083
211	358	0.07176548206412911
212	286	0.06930259165373182
212	341	0.06900156713224298
212	355	0.06322970995325468
213	226	0.05109637835612836
213	236	0.05045084111666228
214	221	0.07313873007926121
214	245	0.06544011077284141
214	332	0.07561931737923858
214	338	0.0559820972947668
214	345	0.07178586967571884
214	346	0.06778665128072278
214	358	0.07168798898770025
215	216	0.07437512899661206
215	333	0.06747085190370637
215	340	0.06764734964089478
215	346	0.048357470270839156
215	354	0.06796571228508948
215	358	0.05944399221769926
215	360	0.06500227044721468
216	224	0.04884989645810351
216	240	0.0728782321060859
216	256	0.05638126319966148
216	257	0.075969904948446
216	339	0.07377576718857776
216	340	0.06453109647233408
216	345	0.07101186483717221
216	346	0.0651199121570654
216	347	0.06464123178940019
216	352	0.07633527815562667
216	354	0.0628949674913596
216	358	0.062211990380090315
216	360	0.07065493936003212
216	367	0.07007977166160106
216	368	0.07626494719479175
217	231	0.06521523411147903
217	283	0.13705178438064644
217	361	0.07540160576669812
219	233	0.06811971555076086
221	223	0.07019025030751896
221	224	0.07283403846311236
221	229	0.06025633454747597
221	238	0.06930375396437381
221	256	0.07569328140836684
221	345	0.06308329334056942
221	347	0.06594600328156854
221	352	0.06872510049528413
221	354	0.07619958317680826
221	367	0.060520544833448334
222	224	0.08751561859634555
223	224	0.055664792881886166
223	229	0.06998166693455742
223	245	0.0727817886293749
223	276	0.07321525331225631
223	345	0.07083027220863182
223	347	0.053879330557344764
223	352	0.058794764359748154
223	354	0.06929554702393034
223	358	0.06446789812549691
223	367	0.0567327605983208
224	229	0.07228755561216597
224	256	0.048214218868990015
224	257	0.06460962211614281
224	276	0.05675465631749879
224	334	0.07582045160258749
224	345	0.06584111056143131
224	346	0.07244470930368424
224	347	0.037666599130178856
224	352	0.057921077733117936
224	353	0.07589323900141572
224	354	0.059289486841798855
224	358	0.06167313908323065
224	360	0.07263014914034362
224	367	0.050143674387989785
224	368	0.06532018023642748
225	235	0.06780974235843154
225	276	0.07041644209286878
225	286	0.06274893053424219
225	348	0.10991486440574179
226	236	0.06141301333849288
226	273	0.11417518326730455
227	237	0.07893485090461469
227	249	0.08210785261119494
228	363	0.09203658967043402
229	347	0.0707462614525418
229	352	0.06579113092698466
229	367	0.07313878501056835
232	251	0.16256908119445904
233	260	0.07261814798279152
233	280	0.061703656844706814
234	244	0.06797662503363754
234	336	0.07252912951628566
235	272	0.06618386969538768
235	279	0.07570253706867414
235	355	0.07545291393990056
237	261	0.07971884776856525
237	322	0.1047726587385302
238	245	0.06392144048340694
240	256	0.07527330362622102
240	345	0.06778356176998082
240	360	0.06535874330811443
241	284	0.06725078312399332
242	279	0.0762627909038885
242	286	0.07193642056301347
245	276	0.07217350672172763
245	345	0.058766884829671
245	346	0.06228908852504063
245	352	0.0654960812177065
245	353	0.07292135087720396
245	354	0.06823564576173713
245	358	0.06975997373130317
246	265	0.06685186346041373
246	270	0.05777664608063834
246	278	0.060970788983133316
246	369	0.07320919965975446
247	259	0.0804928343157359
250	264	0.09110975128786217
250	275	0.127730116725645
250	289	0.09954184698167592
251	278	0.0912852322497173
252	272	0.0500737813014229
254	343	0.09678547829060073
256	257	0.04920195155828183
256	276	0.047840235921487714
256	334	0.06719783395643812
256	347	0.06176078015028738
256	352	0.07399419509311132
256	354	0.0658963214803299
256	358	0.07518548573281905
256	367	0.06850983214551955
256	368	0.063750869343456
257	276	0.0563620463958126
257	334	0.07164643756432539
257	347	0.06543932931773201
257	354	0.07502969687155989
258	278	0.0776388748448128
259	264	0.07681168124100983
259	272	0.0718088667482982
259	279	0.07070603131166636
260	280	0.07446741090295796
260	370	0.06652529435730808
262	268	0.06812487351814736
262	276	0.06670453345923658
262	290	0.07644731861582459
265	270	0.0585204796443204
265	278	0.05377444308554454
266	279	0.15030669895614632
268	276	0.07643092106932454
268	277	0.05995235186611843
269	291	0.10346619215677552
270	278	0.05656474942668236
272	279	0.05457299434429859
276	277	0.06565477779112579
276	278	0.0755380996294963
276	334	0.06881203845670669
276	341	0.07378301854632667
276	347	0.07096214947767682
276	352	0.06919480836048468
276	355	0.0746916151104639
276	368	0.0745538130432019
277	291	0.093477625583176
278	292	0.0697043315662224
280	342	0.07285208940890144
280	370	0.07454533255455346
281	294	0.09717721703632752
281	343	0.0703014157301396
282	284	0.07080396840958388
284	290	0.0756844921803002
284	325	0.07344492370373452
284	327	0.06707462412680992
285	323	0.11342257541309203
286	355	0.06717656205408935
287	342	0.06383309254631513
288	322	0.08845977714314766
293	327	0.1124782525754071
295	296	0.06243937792712288
295	297	0.05047925605401765
295	298	0.0567117158601276
295	316	0.0511266218331813
295	318	0.06100199999215208
295	319	0.05592460707496667
295	320	0.061967300603769516
296	297	0.03492466539073251
296	298	0.0634443919881668
296	311	0.06846558294312544
296	316	0.05453956049851276
296	317	0.05150982854906943
296	318	0.05249559679860703
296	319	0.06154177688407411
296	320	0.06493858391732252
297	298	0.05389463604970649
297	316	0.057263690366972375
297	317	0.06698207821376963
297	318	0.04878787381882588
297	319	0.0539203544619115
297	320	0.05515347785692953
298	312	0.07212592477532682
298	316	0.06497836168657094
298	318	0.06387911445287624
298	319	0.04767608135362579
298	320	0.055433421878218904
299	312	0.08261084594403169
300	314	0.07370491926809675
300	335	0.06498351345177276
302	303	0.13890103429016531
302	306	0.25930629163515123
302	309	0.06896757207784239
302	310	0.04510591173205176
302	311	0.06463952997853593
304	314	0.07662922403836919
305	310	0.07522151108202654
305	311	0.06714953976069198
305	312	0.04572377561039436
305	313	0.07159303468951886
307	308	0.12845918529174488
309	310	0.0506573050368439
310	311	0.0482794970108038
310	312	0.06514169315289159
311	312	0.06485523247395679
311	316	0.07116463067567963
312	313	0.07326069169811154
312	316	0.06804312498525375
314	335	0.0726990631465307
314	344	0.06965299871419392
315	329	0.06741804528003122
316	317	0.05722096651679769
316	318	0.05797327780491123
316	319	0.06527251987015101
316	320	0.06995710922818119
317	318	0.055663250992603996
317	319	0.0743713105024813
318	319	0.04219175146802621
318	320	0.06273269213661085
318	330	0.07199623960881196
319	320	0.05477906861552094
319	326	0.08314120062187534
319	330	0.06639568703829289
320	330	0.07544387787042048
323	324	0.0435519473712991
323	325	0.06730646947667428
323	365	0.07149341613412138
323	366	0.07502977066224813
324	325	0.06884950391077492
324	337	0.06455119805481872
324	339	0.05753892615288809
324	365	0.06680696270820977
324	366	0.06225734214288868
332	339	0.06271255584864918
332	345	0.07194641185441239
332	346	0.05152070478320858
332	353	0.06866150942204922
332	354	0.07025420879862901
332	358	0.06709520899030322
333	346	0.06912319247927713
333	352	0.0751385046672311
333	354	0.06843195458776183
333	358	0.07068897861947818
334	341	0.07063078827635233
334	355	0.07036855912043188
335	344	0.07197956640484915
335	363	0.07292299143029508
336	357	0.07580545443681944
337	339	0.0583136752689602
337	365	0.07285794069649676
338	346	0.07487309055296962
338	358	0.07632352457733611
338	360	0.06366122744333157
339	346	0.061815905623498445
339	353	0.07568052210883135
339	354	0.06549890908433281
339	358	0.069559249718657
341	355	0.06117897253416237
342	349	0.07268502532770131
343	350	0.07595283015478164
345	346	0.048716739730397425
345	347	0.06898146137856842
345	352	0.05084111524602902
345	353	0.05687344117633032
345	354	0.05625742112504702
345	358	0.04926083878715084
345	359	0.0756200063987837
345	360	0.06798377485510501
345	367	0.06094663548696587
345	368	0.06427785240457988
346	352	0.06417313465637078
346	353	0.05957938261942439
346	354	0.05104854600847435
346	358	0.040268328899303325
346	359	0.07088244080650961
346	360	0.06756855987181225
346	367	0.07303431196799536
346	368	0.07057665851907667
347	352	0.0630301937122339
347	353	0.05954690899232391
347	354	0.05425729596919486
347	358	0.06750180973008148
347	367	0.04618174883074418
347	368	0.07399955283591642
350	364	0.07559160223559934
350	371	0.06597248766169199
352	353	0.06616626683377912
352	354	0.05475412348611385
352	358	0.04837941447722668
352	360	0.0716494079070205
352	367	0.05649793888471497
353	354	0.03774949782002775
353	358	0.06271491208385215
353	359	0.07079094031577453
353	367	0.06557350754897655
353	368	0.07214564198613803
354	358	0.04429476005214242
354	359	0.07407310888185843
354	367	0.06170018710982472
354	368	0.06548728730723656
357	371	0.060008315695773425
358	359	0.06640580631588176
358	360	0.06226450014624041
358	367	0.057532977924613274
358	368	0.06850589263602407
359	367	0.06806356854348138
360	373	0.18622887900441262
365	366	0.07541361432152731
367	368	0.07564686115214883
